brand,item,category,meat,price_uah,weight_g,calories_total,protein_total,fat_total,carbs_total,sodium_total,calories,protein_g,fat_g,carbs_g,sodium_mg,price_per_100g,price_per_100kcal,price_per_protein,protein_kcal,fat_kcal,carbs_kcal,macro_kcal,protein_pct,fat_pct,carbs_pct,is_protein,is_fat,is_carb,macro_balance_score,macro_balance,predicted_price,price_difference,price_difference_pct,absolute_price_difference
Gremio Grill,Dor Blue Burger,burger,Chicken,300,325,723.0,42.8,40.2,46.1,,222.5,13.2,12.4,14.2,,92.31,41.49,7.01,171.2,361.8,184.4,717.4,23.86395316420407,50.43211597435183,25.703930861444107,True,False,False,1,Poorly balanced,246.27129669420566,53.72870330579434,21.82,53.72870330579434
Gremio Grill,Cherry Burger,burger,Beef,304,300,724.0,65.6,26.0,52.6,,241.3,21.9,8.7,17.5,,101.33,41.99,4.63,262.4,234.0,210.4,706.8,37.125070741369555,33.106960950764005,29.767968307866443,False,False,False,0,Poorly balanced,250.18624678905013,53.81375321094987,21.51,53.81375321094987
Gremio Grill,Four Cheese Burger,burger,Chicken,304,280,756.0,38.0,39.6,59.4,,270.0,13.6,14.1,21.2,,108.57,40.21,8.0,152.0,356.40000000000003,237.6,746.0,20.37533512064343,47.77479892761394,31.84986595174263,True,False,False,1,Poorly balanced,251.77487613144189,52.225123868558114,20.74,52.225123868558114
Gremio Grill,Salt Caramel Burger,burger,Beef,314,300,635.0,48.5,26.3,49.5,,211.7,16.2,8.8,16.5,,104.67,49.45,6.47,194.0,236.70000000000002,198.0,628.7,30.8573246381422,37.64911722602195,31.493558135835848,False,False,False,0,Poorly balanced,215.11870391167673,98.88129608832327,45.97,98.88129608832327
Gremio Grill,Vegetarian Burger,burger,Vegetarian,304,260,667.0,25.4,41.3,47.1,,256.5,9.8,15.9,18.1,,116.92,45.58,11.97,101.6,371.7,188.4,661.6999999999999,15.354390207042467,56.17349251926855,28.472117273688983,False,False,False,0,Poorly balanced,215.67816224024966,88.32183775975034,40.95,88.32183775975034
Gremio Grill,Big Grem Burger,burger,Beef,344,385,1095.0,99.6,56.6,40.8,,284.4,25.9,14.7,10.6,,89.35,31.42,3.45,398.4,509.40000000000003,163.2,1071.0,37.198879551820724,47.563025210084035,15.238095238095237,False,False,False,0,Poorly balanced,400.5265270433872,-56.526527043387205,-14.11,56.526527043387205
Gremio Grill,Chicken Truffle Burger,burger,Chicken,304,315,851.7,43.2,53.1,42.9,,270.4,13.7,16.9,13.6,,96.51,35.69,7.04,172.8,477.90000000000003,171.6,822.3000000000001,21.01422838380153,58.11747537395111,20.868296242247354,True,False,False,1,Poorly balanced,283.9703893828592,20.029610617140804,7.05,20.029610617140804
Gremio Grill,Big Truffle Jalapeno Burger,burger,Beef,354,415,1231.7,76.8,86.6,45.6,,296.8,18.5,20.9,11.0,,85.3,28.74,4.61,307.2,779.4,182.4,1269.0,24.2080378250591,61.41843971631206,14.373522458628843,True,False,False,1,Poorly balanced,464.10187571744274,-110.10187571744274,-23.72,110.10187571744274
Gremio Grill,Big Chicken Jalapeno Burger,burger,Chicken,334,380,885.0,59.0,49.0,33.0,,232.9,15.5,12.9,8.7,,87.89,37.74,5.66,236.0,441.0,132.0,809.0,29.171817058096416,54.51174289245982,16.31644004944376,True,False,False,1,Poorly balanced,289.35957461576925,44.64042538423075,15.43,44.64042538423075
Gremio Grill,Shrimp Wrap,wrap,Fish,289,285,760.0,24.2,37.3,80.9,,266.7,8.5,13.1,28.4,,101.4,38.03,11.94,96.8,335.7,323.6,756.1,12.802539346647269,44.39888903584182,42.79857161751091,False,False,True,1,Poorly balanced,249.1213307058561,39.87866929414389,16.01,39.87866929414389
Gremio Grill,Cheese Wrap,wrap,Vegetarian,179,260,769.0,31.1,54.9,37.8,,295.8,12.0,21.1,14.5,,68.85,23.28,5.76,124.4,494.09999999999997,151.2,769.7,16.1621410939327,64.19384175652851,19.64401714953878,False,False,False,0,Poorly balanced,257.43438764561176,-78.43438764561176,-30.47,78.43438764561176
Gremio Grill,Shawarma XL with Chicken,wrap,Chicken,259,450,800.0,39.0,44.9,54.1,,177.8,8.7,10.0,12.0,,57.56,32.38,6.64,156.0,404.09999999999997,216.4,776.4999999999999,20.090148100450744,52.04121056020605,27.868641339343213,True,False,False,1,Poorly balanced,272.1197660602811,-13.119766060281108,-4.82,13.119766060281108
Gremio Grill,Shawarma XL with Pork,wrap,Pork,279,450,964.0,47.6,58.9,54.7,,214.2,10.6,13.1,12.2,,62.0,28.94,5.86,190.4,530.1,218.8,939.3,20.270414138188013,56.43564356435644,23.293942297455555,True,False,False,1,Poorly balanced,334.4356537076332,-55.43565370763321,-16.58,55.43565370763321
Gremio Grill,Shawarma with Chicken,wrap,Chicken,239,345,535.0,29.3,25.0,45.9,,155.1,8.5,7.2,13.3,,69.28,44.67,8.16,117.2,225.0,183.6,525.8,22.289844047166223,42.791936097375434,34.91821985545835,True,False,False,1,Poorly balanced,172.55287383937096,66.44712616062904,38.51,66.44712616062904
Gremio Grill,Shawarma with Pork,wrap,Pork,249,345,539.0,28.2,24.4,44.6,,156.2,8.2,7.1,12.9,,72.17,46.2,8.83,112.8,219.6,178.4,510.79999999999995,22.08300704776821,42.99138606108066,34.92560689115114,True,False,False,1,Poorly balanced,166.7394362335369,82.2605637664631,49.33,82.2605637664631
Gremio Grill,Shawarma with Chicken and Jalapeno,wrap,Chicken,249,355,535.0,29.3,25.0,45.9,,150.7,8.3,7.0,12.9,,70.14,46.54,8.5,117.2,225.0,183.6,525.8,22.289844047166223,42.791936097375434,34.91821985545835,True,False,False,1,Poorly balanced,173.06381669266423,75.93618330733577,43.88,75.93618330733577
Gremio Grill,Shawarma XL with Chicken and Jalapeno,wrap,Chicken,269,465,800.0,39.0,44.9,54.1,,172.0,8.4,9.7,11.6,,57.85,33.62,6.9,156.0,404.09999999999997,216.4,776.4999999999999,20.090148100450744,52.04121056020605,27.868641339343213,True,False,False,1,Poorly balanced,272.886180340221,-3.886180340221017,-1.42,3.886180340221017
Hesburger,Hesburger,burger,Beef,138,200,613.0,27.9,38.2,41.2,2800.0,306.5,14.0,19.1,20.6,1400.0,69.0,22.51,4.95,111.6,343.8,164.8,620.2,17.99419542083199,55.433731054498544,26.57207352466946,False,False,False,0,Poorly balanced,198.89000730913318,-60.89000730913318,-30.61,60.89000730913318
Hesburger,Megaburger,burger,Beef,250,395,940.0,40.5,66.2,47.8,2900.0,238.0,10.3,16.8,12.1,734.2,63.29,26.6,6.17,162.0,595.8000000000001,191.2,949.0,17.070600632244467,62.78187565858799,20.147523709167544,False,False,False,0,Poorly balanced,332.5315127511554,-82.53151275115539,-24.82,82.53151275115539
Hesburger,Baconburger,burger,Beef,250,330,1007.0,50.2,61.6,67.3,3900.0,305.2,15.2,18.7,20.4,1181.8,75.76,24.83,4.98,200.8,554.4,269.2,1024.4,19.60171807887544,54.11948457633736,26.27879734478719,False,False,False,0,Poorly balanced,359.57485866115326,-109.57485866115326,-30.47,109.57485866115326
Hesburger,Double Cheeseburger,burger,Beef,118,181,502.0,27.6,29.4,34.5,2800.0,277.3,15.2,16.2,19.1,1547.0,65.19,23.51,4.28,110.4,264.59999999999997,138.0,513.0,21.52046783625731,51.57894736842105,26.900584795321635,True,False,False,1,Poorly balanced,159.34608143739254,-41.34608143739254,-25.95,41.34608143739254
Hesburger,Cheeseburger,burger,Beef,55,135,361.0,16.4,19.3,33.3,1500.0,267.4,12.1,14.3,24.7,1111.1,40.74,15.24,3.35,65.6,173.70000000000002,133.2,372.5,17.610738255033556,46.63087248322148,35.758389261744966,False,False,False,0,Poorly balanced,101.70359374424513,-46.703593744245126,-45.92,46.703593744245126
Hesburger,Hamburger,burger,Beef,54,110,319.0,13.9,16.0,32.8,1100.0,290.0,12.6,14.5,29.8,1000.0,49.09,16.93,3.88,55.6,144.0,131.2,330.79999999999995,16.807738814993954,43.53083434099154,39.661426844014514,False,False,False,0,Poorly balanced,84.35817440156208,-30.35817440156208,-35.99,30.35817440156208
Hesburger,Kebab Burger,burger,Beef,185,276,666.0,25.0,39.8,50.2,2800.0,241.3,9.1,14.4,18.2,1014.5,67.03,27.78,7.4,100.0,358.2,200.8,659.0,15.174506828528072,54.35508345978756,30.470409711684372,False,False,False,0,Poorly balanced,215.22293615512217,-30.22293615512217,-14.04,30.22293615512217
Hesburger,BBQ Burger,burger,Beef,175,260,734.0,29.8,44.3,62.4,3600.0,282.3,11.5,17.0,24.0,1384.6,67.31,23.84,5.87,119.2,398.7,249.6,767.5,15.530944625407168,51.947882736156345,32.52117263843648,False,False,False,0,Poorly balanced,255.04719282922025,-80.04719282922025,-31.39,80.04719282922025
Hesburger,VEKE Vegetarian Cheeseburger,burger,Vegetarian,55,137,419.0,16.3,23.2,39.1,1900.0,305.8,11.9,16.9,28.5,1386.9,40.15,13.13,3.37,65.2,208.79999999999998,156.4,430.4,15.148698884758366,48.51301115241636,36.33828996282528,False,False,False,0,Poorly balanced,122.43853140938842,-67.43853140938842,-55.08,67.43853140938842
Hesburger,VEKE Vegetarian Double Cheeseburger,burger,Vegetarian,105,185,649.0,28.0,40.1,46.9,3100.0,350.8,15.1,21.7,25.4,1675.7,56.76,16.18,3.75,112.0,360.90000000000003,187.6,660.5,16.95685087055261,54.64042392127176,28.40272520817562,False,False,False,0,Poorly balanced,212.48198805177503,-107.48198805177503,-50.58,107.48198805177503
Hesburger,VEKE Vegetarian Hamburger,burger,Vegetarian,85,172,431.0,14.1,25.5,39.0,1500.0,250.6,8.2,14.8,22.7,872.1,49.42,19.72,6.03,56.4,229.5,156.0,441.9,12.763068567549219,51.93482688391039,35.3021045485404,False,False,False,0,Poorly balanced,127.48930920471136,-42.48930920471136,-33.33,42.48930920471136
Hesburger,Heschicken,burger,Chicken,150,235,716.0,20.2,43.1,64.4,3000.0,304.7,8.6,18.3,27.4,1276.6,63.83,20.95,7.43,80.8,387.90000000000003,257.6,726.3000000000001,11.124879526366515,53.407682775712516,35.467437697920964,False,False,False,0,Poorly balanced,234.87743677361254,-84.87743677361254,-36.14,84.87743677361254
Hesburger,Hesfish Burger,burger,Chicken,120,195,553.0,19.1,32.6,48.1,1300.0,283.6,9.8,16.7,24.7,666.7,61.54,21.7,6.28,76.4,293.40000000000003,192.4,562.2,13.589469939523301,52.18783351120598,34.22269654927072,False,False,False,0,Poorly balanced,173.78592181875817,-53.78592181875817,-30.95,53.78592181875817
Hesburger,Chicken Wrap,wrap,Chicken,145,245,627.0,27.4,35.8,51.0,1500.0,255.9,11.2,14.6,20.8,612.2,59.18,23.13,5.29,109.6,322.2,204.0,635.8,17.238125196602706,50.676313306071094,32.0855614973262,False,False,False,0,Poorly balanced,206.19979367564596,-61.199793675645964,-29.68,61.199793675645964
Hesburger,Chicken Wrap Mexicano,wrap,Chicken,140,235,455.0,17.1,16.0,59.9,1300.0,193.6,7.3,6.8,25.5,553.2,59.57,30.77,8.19,68.4,144.0,239.6,452.0,15.13274336283186,31.858407079646017,53.00884955752212,False,False,True,1,Poorly balanced,134.680308701299,5.319691298701002,3.95,5.319691298701002
Hesburger,VEKO Wrap with Vegetarian Strips,wrap,Vegetarian,130,266,621.0,18.9,38.7,45.4,3200.0,233.5,7.1,14.5,17.1,1203.0,48.87,20.93,6.88,75.6,348.3,181.6,605.5,12.485549132947977,57.52270850536747,29.991742361684558,False,False,False,0,Poorly balanced,193.0962671750654,-63.09626717506541,-32.68,63.09626717506541
Hesburger,Morning Burger 'Hearty',burger,Beef,120,137,466.0,22.4,30.6,31.9,2200.0,340.1,16.4,22.3,23.3,1605.8,87.59,25.75,5.36,89.6,275.40000000000003,127.6,492.6,18.18920016240357,55.9074299634592,25.903369874137226,False,False,False,0,Poorly balanced,147.71616137290582,-27.716161372905816,-18.76,27.716161372905816
Hesburger,Morning Burger 'Light',burger,Pork,80,133,363.0,13.6,23.8,30.6,1800.0,272.9,10.2,17.9,23.0,1353.4,60.15,22.04,5.88,54.4,214.20000000000002,122.4,391.0,13.91304347826087,54.78260869565218,31.30434782608696,False,False,False,0,Poorly balanced,107.26092372756031,-27.26092372756031,-25.42,27.26092372756031
Hesburger,Morning Wrap,wrap,Vegetarian,120,258,606.0,18.8,39.1,48.9,500.0,234.9,7.3,15.2,19.0,193.8,46.51,19.8,6.38,75.2,351.90000000000003,195.6,622.7,12.076441303998715,56.51196402762165,31.41159466837963,False,False,False,0,Poorly balanced,198.71138086463367,-78.71138086463367,-39.61,78.71138086463367
Greek House,Classic Gyros,wrap,Chicken,168,400,813.0,39.0,40.0,76.0,,203.3,9.8,10.0,19.0,,42.0,20.66,4.31,156.0,360.0,304.0,820.0,19.024390243902438,43.90243902439025,37.073170731707314,False,False,False,0,Poorly balanced,284.339888634382,-116.33988863438202,-40.92,116.33988863438202
Greek House,Veal Gyros,wrap,Beef,218,400,684.0,27.0,37.0,71.0,,171.0,6.8,9.3,17.8,,54.5,31.87,8.07,108.0,333.0,284.0,725.0,14.896551724137929,45.93103448275862,39.17241379310345,False,False,False,0,Poorly balanced,245.32807053105273,-27.32807053105273,-11.14,27.32807053105273
Greek House,Kherson Pita small,wrap,Chicken,139,250,488.0,25.0,14.0,68.0,,195.2,10.0,5.6,27.2,,55.6,28.48,5.56,100.0,126.0,272.0,498.0,20.080321285140563,25.301204819277107,54.61847389558233,True,True,True,3,Well-balanced,154.94416345653644,-15.944163456536444,-10.29,15.944163456536444
Greek House,Kherson Pita big,wrap,Chicken,199,300,569.0,33.0,18.0,71.0,,189.7,11.0,6.0,23.7,,66.33,34.97,6.03,132.0,162.0,284.0,578.0,22.837370242214533,28.027681660899656,49.13494809688581,True,True,True,3,Well-balanced,189.54413431959154,9.455865680408465,4.99,9.455865680408465
Greek House,Gemuz small,wrap,Chicken,169,250,601.0,21.0,29.0,62.0,,240.4,8.4,11.6,24.8,,67.6,28.12,8.05,84.0,261.0,248.0,593.0,14.165261382799327,44.01349072512647,41.8212478920742,False,False,True,1,Poorly balanced,187.9019811588572,-18.90198115885721,-10.06,18.90198115885721
Greek House,Gemuz big,wrap,Chicken,269,370,821.0,39.0,43.0,68.0,,221.9,10.5,11.6,18.4,,72.7,32.76,6.9,156.0,387.0,272.0,815.0,19.141104294478527,47.484662576687114,33.374233128834355,False,False,False,0,Poorly balanced,281.34543068420044,-12.345430684200437,-4.39,12.345430684200437
Greek House,Chicken Grek,wrap,Chicken,91,250,599.0,16.0,37.0,53.0,,239.6,6.4,14.8,21.2,,36.4,15.19,5.69,64.0,333.0,212.0,609.0,10.50903119868637,54.679802955665025,34.8111658456486,False,False,False,0,Poorly balanced,192.0322472927646,-101.0322472927646,-52.61,101.0322472927646
Greek House,Beef Grek,wrap,Beef,118,200,465.0,10.0,24.0,54.0,,232.5,5.0,12.0,27.0,,59.0,25.38,11.8,40.0,216.0,216.0,472.0,8.47457627118644,45.76271186440678,45.76271186440678,False,False,True,1,Poorly balanced,137.47710380095774,-19.477103800957735,-14.17,19.477103800957735
Greek House,Greko chicken,wrap,Chicken,168,350,745.0,34.0,44.0,57.0,,212.9,9.7,12.6,16.3,,48.0,22.55,4.94,136.0,396.0,228.0,760.0,17.894736842105264,52.10526315789473,30.0,False,False,False,0,Poorly balanced,258.88218354333435,-90.88218354333435,-35.11,90.88218354333435
Greek House,Spartan pita,wrap,Beef,218,350,665.0,15.0,40.0,65.0,,190.0,4.3,11.4,18.6,,62.29,32.78,14.53,60.0,360.0,260.0,680.0,8.823529411764707,52.94117647058824,38.23529411764706,False,False,False,0,Poorly balanced,221.87367174436486,-3.873671744364856,-1.75,3.873671744364856
Greek House,Vegetarian Pita,wrap,Vegetarian,155,350,701.0,11.0,44.0,68.0,,200.3,3.1,12.6,19.4,,44.29,22.11,14.09,44.0,396.0,272.0,712.0,6.179775280898876,55.61797752808989,38.20224719101123,False,False,False,0,Poorly balanced,231.67615422920568,-76.67615422920568,-33.1,76.67615422920568
Greek House,Chicken-Bacon,wrap,Chicken,131,250,476.0,29.7,33.9,12.9,,190.8,363.4,22.7,25.9,,52.4,27.52,4.41,118.8,305.09999999999997,51.6,475.5,24.984227129337537,64.16403785488957,10.85173501577287,True,False,False,1,Poorly balanced,151.10897739644417,-20.108977396444175,-13.31,20.108977396444175
Greek House,Cheddar-Bacon,wrap,Pork,131,250,465.0,23.2,35.1,13.8,,190.8,355.0,17.7,26.8,,52.4,28.17,5.65,92.8,315.90000000000003,55.2,463.90000000000003,20.00431127398146,68.09657253718474,11.8991161888338,True,False,False,1,Poorly balanced,144.2258302425411,-13.225830242541093,-9.17,13.225830242541093
Greek House,Suluguni-Tomatoes,wrap,Vegetarian,99,200,341.0,14.0,23.2,17.2,,202.0,344.4,14.1,23.4,,49.5,29.03,7.07,56.0,208.79999999999998,68.8,333.59999999999997,16.786570743405278,62.589928057553955,20.62350119904077,False,False,False,0,Poorly balanced,90.68260016269926,8.31739983730074,9.17,8.31739983730074
Greek House,Signature Chicken Breakfast,wrap,Chicken,114,270,431.0,20.0,17.0,49.0,,236.8,378.1,17.5,14.9,,42.22,26.45,5.7,80.0,153.0,196.0,429.0,18.64801864801865,35.66433566433567,45.68764568764569,False,False,True,1,Poorly balanced,129.81064282620468,-15.810642826204685,-12.18,15.810642826204685
Greek House,Breakfast with Pita and Omelet,wrap,Vegetarian,114,270,403.0,19.0,15.0,50.0,,236.8,353.5,16.7,13.2,,42.22,28.29,6.0,76.0,135.0,200.0,411.0,18.491484184914842,32.846715328467155,48.661800486618006,False,False,True,1,Poorly balanced,122.85460678313248,-8.854606783132482,-7.21,8.854606783132482
Myastoriya,Brisket Burger,burger,Beef,430,340,1192.9,34.7,86.4,71.4,,350.9,25.4,25.4,21.0,,126.47,36.05,12.39,138.8,777.6,285.6,1202.0,11.547420965058237,64.69217970049918,23.760399334442596,False,False,False,0,Poorly balanced,417.7651302388101,12.234869761189884,2.93,12.234869761189884
Myastoriya,Cheeseburger with Bacon in Cheese bath,burger,Beef,475,330,1076.4,36.4,75.3,65.6,,326.2,22.8,19.9,19.9,,143.94,44.13,13.05,145.6,677.6999999999999,262.4,1085.6999999999998,13.4107027724049,62.420558165239015,24.168739062356085,False,False,False,0,Poorly balanced,376.1697498171057,98.8302501828943,26.27,98.8302501828943
Myastoriya,Truffle Burger,burger,Beef,440,360,1174.9,30.3,92.3,59.8,,326.4,8.4,25.6,16.6,,122.22,37.45,14.52,121.2,830.6999999999999,239.2,1191.1,10.175468054739317,69.74225505834943,20.08227688691126,False,False,False,0,Poorly balanced,413.5532135326071,26.446786467392883,6.4,26.446786467392883
Myastoriya,Big Beef Burger,burger,Beef,590,430,1424.5,66.7,99.5,66.1,,331.3,15.5,23.1,15.4,,137.21,41.42,8.85,266.8,895.5,264.4,1426.6999999999998,18.70049765192402,62.76722506483494,18.532277283241047,False,False,False,0,Poorly balanced,516.8518181262137,73.14818187378626,14.15,73.14818187378626
Myastoriya,Ribeye steak burger,burger,Beef,540,310,1137.2,39.1,87.2,52.6,,366.8,12.6,28.1,17.0,,174.19,47.49,13.81,156.4,784.8000000000001,210.4,1151.6000000000001,13.581104550191036,68.14866273011462,18.270232719694338,False,False,False,0,Poorly balanced,400.62555950058936,139.37444049941064,34.79,139.37444049941064
Myastoriya,Aberdeen Classic Burger,burger,Beef,480,320,1130.7,39.4,81.0,63.4,,353.3,12.3,25.3,19.8,,150.0,42.45,12.18,157.6,729.0,253.6,1140.2,13.82213646728644,63.936151552359235,22.241711980354324,False,False,False,0,Poorly balanced,396.6730780320592,83.32692196794079,21.01,83.32692196794079
Myastoriya,Slow-cooked beef burger,burger,Beef,475,300,895.6,31.3,52.3,72.0,,298.5,10.4,17.4,24.0,,158.33,53.04,15.18,125.2,470.7,288.0,883.9,14.164498246407966,53.25263038805295,32.58287136553909,False,False,False,0,Poorly balanced,299.35328621783276,175.64671378216724,58.68,175.64671378216724
Myastoriya,Dry-Aged Beef Burger,burger,Beef,480,340,983.8,38.3,66.1,61.3,,289.4,11.3,19.4,18.0,,141.18,48.79,12.53,153.2,594.9,245.2,993.3,15.423336353568912,59.8912715191785,24.68539212725259,False,False,False,0,Poorly balanced,344.2500967136617,135.74990328633828,39.43,135.74990328633828
Myastoriya,Assault Burger,burger,Beef,480,340,1146.9,40.0,87.7,51.9,,337.3,11.8,25.8,15.3,,141.18,41.85,12.0,160.0,789.3000000000001,207.6,1156.9,13.83006309966289,68.2254300285245,17.944506871812603,False,False,False,0,Poorly balanced,404.4711522313788,75.52884776862118,18.67,75.52884776862118
